,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,utt_id,session,emotion,valence,arousal,dominance,start,end,mfcc_path
1745,1745,1745,1745,1745,1745,1745,2339,Ses02F_impro07_F021,Session2,hap,4.0,3.0,3.5,125.8858,133.4,mfcc_regression/Ses02F_impro07_F021.npy
1746,1746,1746,1746,1746,1746,1746,2340,Ses02F_impro07_F022,Session2,hap,3.5,3.5,4.0,133.42,144.7518,mfcc_regression/Ses02F_impro07_F022.npy
1747,1747,1747,1747,1747,1747,1747,2341,Ses02F_impro07_F023,Session2,hap,4.0,3.0,2.5,144.76,146.45,mfcc_regression/Ses02F_impro07_F023.npy
1748,1748,1748,1748,1748,1748,1748,2342,Ses02F_impro07_F024,Session2,hap,4.0,3.0,3.5,146.47,148.65,mfcc_regression/Ses02F_impro07_F024.npy
1749,1749,1749,1749,1749,1749,1749,2343,Ses02F_impro07_F025,Session2,hap,4.0,4.0,4.0,148.67,156.3102,mfcc_regression/Ses02F_impro07_F025.npy
1750,1750,1750,1750,1750,1750,1750,2344,Ses02F_impro07_F026,Session2,hap,4.5,4.5,4.5,159.7568,165.88,mfcc_regression/Ses02F_impro07_F026.npy
1751,1751,1751,1751,1751,1751,1751,2345,Ses02F_impro07_F027,Session2,hap,4.0,4.0,3.5,166.96,168.26,mfcc_regression/Ses02F_impro07_F027.npy
1752,1752,1752,1752,1752,1752,1752,2346,Ses02F_impro07_F028,Session2,hap,4.0,4.0,3.5,168.29,172.3,mfcc_regression/Ses02F_impro07_F028.npy
1753,1753,1753,1753,1753,1753,1753,2347,Ses02F_impro07_F029,Session2,hap,4.0,2.5,2.0,172.53,173.6,mfcc_regression/Ses02F_impro07_F029.npy
1754,1754,1754,1754,1754,1754,1754,2348,Ses02F_impro07_F030,Session2,hap,5.0,4.5,4.0,173.8219,175.6762,mfcc_regression/Ses02F_impro07_F030.npy
1755,1755,1755,1755,1755,1755,1755,2349,Ses02F_impro07_F031,Session2,hap,4.0,3.0,3.0,177.15,179.84,mfcc_regression/Ses02F_impro07_F031.npy
1756,1756,1756,1756,1756,1756,1756,2350,Ses02F_impro07_F032,Session2,hap,3.5,3.5,3.0,180.3892,182.3015,mfcc_regression/Ses02F_impro07_F032.npy
1757,1757,1757,1757,1757,1757,1757,2351,Ses02F_impro07_F033,Session2,hap,3.5,2.5,3.5,182.31,186.7475,mfcc_regression/Ses02F_impro07_F033.npy
1758,1758,1758,1758,1758,1758,1758,2352,Ses02F_impro07_F034,Session2,hap,3.5,3.5,3.0,187.1942,193.4503,mfcc_regression/Ses02F_impro07_F034.npy
1759,1759,1759,1759,1759,1759,1759,2353,Ses02F_impro07_F035,Session2,hap,4.5,4.5,4.0,195.3825,199.0482,mfcc_regression/Ses02F_impro07_F035.npy
1760,1760,1760,1760,1760,1760,1760,2354,Ses02F_impro07_F036,Session2,hap,4.0,4.5,4.0,200.2705,202.51,mfcc_regression/Ses02F_impro07_F036.npy
1761,1761,1761,1761,1761,1761,1761,2355,Ses02F_impro07_F037,Session2,hap,4.0,3.0,4.0,202.57,204.21,mfcc_regression/Ses02F_impro07_F037.npy
1762,1762,1762,1762,1762,1762,1762,2356,Ses02F_impro07_M000,Session2,neu,4.0,3.5,3.5,6.7677,9.5033,mfcc_regression/Ses02F_impro07_M000.npy
1763,1763,1763,1763,1763,1763,1763,2357,Ses02F_impro07_M001,Session2,hap,3.5,3.0,3.5,13.9746,16.8885,mfcc_regression/Ses02F_impro07_M001.npy
1764,1764,1764,1764,1764,1764,1764,2358,Ses02F_impro07_M002,Session2,hap,5.0,3.5,4.0,19.04,20.87,mfcc_regression/Ses02F_impro07_M002.npy
1765,1765,1765,1765,1765,1765,1765,2359,Ses02F_impro07_M003,Session2,hap,3.0,3.5,3.0,21.85,23.51,mfcc_regression/Ses02F_impro07_M003.npy
1766,1766,1766,1766,1766,1766,1766,2360,Ses02F_impro07_M004,Session2,hap,4.0,3.0,3.5,28.17,29.59,mfcc_regression/Ses02F_impro07_M004.npy
1767,1767,1767,1767,1767,1767,1767,2361,Ses02F_impro07_M005,Session2,hap,5.0,4.0,4.5,29.61,35.0773,mfcc_regression/Ses02F_impro07_M005.npy
1768,1768,1768,1768,1768,1768,1768,2362,Ses02F_impro07_M006,Session2,hap,3.5,3.0,3.5,40.69,43.58,mfcc_regression/Ses02F_impro07_M006.npy
1769,1769,1769,1769,1769,1769,1769,2363,Ses02F_impro07_M007,Session2,hap,3.5,3.0,3.0,44.6,45.82,mfcc_regression/Ses02F_impro07_M007.npy
1770,1770,1770,1770,1770,1770,1770,2364,Ses02F_impro07_M008,Session2,hap,4.0,3.0,4.0,50.09,51.41,mfcc_regression/Ses02F_impro07_M008.npy
1771,1771,1771,1771,1771,1771,1771,2365,Ses02F_impro07_M009,Session2,hap,3.5,2.5,3.0,51.47,52.61,mfcc_regression/Ses02F_impro07_M009.npy
1772,1772,1772,1772,1772,1772,1772,2366,Ses02F_impro07_M010,Session2,hap,4.5,3.5,4.0,57.45,60.57,mfcc_regression/Ses02F_impro07_M010.npy
1773,1773,1773,1773,1773,1773,1773,2367,Ses02F_impro07_M011,Session2,hap,4.0,2.5,3.0,63.143,64.9973,mfcc_regression/Ses02F_impro07_M011.npy
1774,1774,1774,1774,1774,1774,1774,2368,Ses02F_impro07_M016,Session2,neu,3.5,2.5,2.0,90.02,91.12,mfcc_regression/Ses02F_impro07_M016.npy
1775,1775,1775,1775,1775,1775,1775,2369,Ses02F_impro07_M017,Session2,hap,4.0,3.5,4.0,95.59,101.15,mfcc_regression/Ses02F_impro07_M017.npy
1776,1776,1776,1776,1776,1776,1776,2370,Ses02F_impro07_M018,Session2,hap,4.0,2.5,3.5,108.7087,110.3028,mfcc_regression/Ses02F_impro07_M018.npy
1777,1777,1777,1777,1777,1777,1777,2371,Ses02F_impro07_M019,Session2,hap,4.0,3.0,3.0,110.3312,112.55,mfcc_regression/Ses02F_impro07_M019.npy
1778,1778,1778,1778,1778,1778,1778,2372,Ses02F_impro07_M023,Session2,hap,4.0,2.5,2.5,148.7694,150.1409,mfcc_regression/Ses02F_impro07_M023.npy
1779,1779,1779,1779,1779,1779,1779,2373,Ses02F_impro07_M027,Session2,hap,4.0,3.0,3.0,163.24,164.93,mfcc_regression/Ses02F_impro07_M027.npy
1780,1780,1780,1780,1780,1780,1780,2374,Ses02F_impro07_M028,Session2,hap,4.0,4.0,4.0,165.5326,173.6674,mfcc_regression/Ses02F_impro07_M028.npy
1781,1781,1781,1781,1781,1781,1781,2375,Ses02F_impro07_M029,Session2,hap,4.0,4.0,4.0,173.7,178.786,mfcc_regression/Ses02F_impro07_M029.npy
1782,1782,1782,1782,1782,1782,1782,2376,Ses02F_impro07_M034,Session2,hap,4.0,3.5,3.5,192.5002,195.3199,mfcc_regression/Ses02F_impro07_M034.npy
1783,1783,1783,1783,1783,1783,1783,2377,Ses02M_script03_2_F000,Session2,hap,3.0,2.5,3.5,6.187,9.2081,mfcc_regression/Ses02M_script03_2_F000.npy
1784,1784,1784,1784,1784,1784,1784,2378,Ses02M_script03_2_F001,Session2,hap,2.0,3.0,3.5,10.8543,13.8031,mfcc_regression/Ses02M_script03_2_F001.npy
1785,1785,1785,1785,1785,1785,1785,2379,Ses02M_script03_2_F002,Session2,neu,2.5,3.5,4.0,17.8192,22.7036,mfcc_regression/Ses02M_script03_2_F002.npy
1786,1786,1786,1786,1786,1786,1786,2380,Ses02M_script03_2_F003,Session2,neu,2.5,3.0,3.5,24.2956,28.6373,mfcc_regression/Ses02M_script03_2_F003.npy
1787,1787,1787,1787,1787,1787,1787,2381,Ses02M_script03_2_F005,Session2,neu,2.5,2.5,3.0,35.0775,36.6876,mfcc_regression/Ses02M_script03_2_F005.npy
1788,1788,1788,1788,1788,1788,1788,2382,Ses02M_script03_2_F006,Session2,neu,3.0,3.0,3.0,37.1398,40.1248,mfcc_regression/Ses02M_script03_2_F006.npy
1789,1789,1789,1789,1789,1789,1789,2383,Ses02M_script03_2_F007,Session2,neu,2.5,3.0,3.5,40.7398,45.6966,mfcc_regression/Ses02M_script03_2_F007.npy
1790,1790,1790,1790,1790,1790,1790,2385,Ses02M_script03_2_F009,Session2,neu,3.0,2.0,3.0,53.9821,55.8816,mfcc_regression/Ses02M_script03_2_F009.npy
1791,1791,1791,1791,1791,1791,1791,2386,Ses02M_script03_2_F011,Session2,neu,2.0,3.0,3.0,64.8002,69.16,mfcc_regression/Ses02M_script03_2_F011.npy
1792,1792,1792,1792,1792,1792,1792,2387,Ses02M_script03_2_F012,Session2,neu,2.5,2.5,3.5,74.1892,76.9751,mfcc_regression/Ses02M_script03_2_F012.npy
1793,1793,1793,1793,1793,1793,1793,2388,Ses02M_script03_2_F014,Session2,ang,2.0,2.5,4.0,82.0767,83.3611,mfcc_regression/Ses02M_script03_2_F014.npy
1794,1794,1794,1794,1794,1794,1794,2389,Ses02M_script03_2_F015,Session2,neu,3.0,3.5,4.0,90.8144,95.735,mfcc_regression/Ses02M_script03_2_F015.npy
1795,1795,1795,1795,1795,1795,1795,2391,Ses02M_script03_2_F019,Session2,ang,2.0,3.0,3.5,106.7159,108.4345,mfcc_regression/Ses02M_script03_2_F019.npy
1796,1796,1796,1796,1796,1796,1796,2392,Ses02M_script03_2_F023,Session2,ang,1.5,4.0,4.5,122.7984,129.6366,mfcc_regression/Ses02M_script03_2_F023.npy
1797,1797,1797,1797,1797,1797,1797,2393,Ses02M_script03_2_F024,Session2,neu,3.0,3.0,3.0,133.1281,136.6919,mfcc_regression/Ses02M_script03_2_F024.npy
1798,1798,1798,1798,1798,1798,1798,2394,Ses02M_script03_2_F028,Session2,ang,1.5,2.5,4.0,172.6559,174.8086,mfcc_regression/Ses02M_script03_2_F028.npy
1799,1799,1799,1799,1799,1799,1799,2396,Ses02M_script03_2_F035,Session2,ang,1.5,3.5,4.5,212.1475,216.3264,mfcc_regression/Ses02M_script03_2_F035.npy
1800,1800,1800,1800,1800,1800,1800,2397,Ses02M_script03_2_F036,Session2,ang,1.5,4.5,4.5,216.3625,218.4471,mfcc_regression/Ses02M_script03_2_F036.npy
1801,1801,1801,1801,1801,1801,1801,2398,Ses02M_script03_2_F037,Session2,ang,1.0,5.0,5.0,218.4791,224.3586,mfcc_regression/Ses02M_script03_2_F037.npy
1802,1802,1802,1802,1802,1802,1802,2399,Ses02M_script03_2_F038,Session2,ang,1.0,5.0,5.0,224.449,230.9616,mfcc_regression/Ses02M_script03_2_F038.npy
1803,1803,1803,1803,1803,1803,1803,2400,Ses02M_script03_2_F039,Session2,ang,1.0,4.5,5.0,235.846,240.0792,mfcc_regression/Ses02M_script03_2_F039.npy
1804,1804,1804,1804,1804,1804,1804,2401,Ses02M_script03_2_F040,Session2,ang,2.0,4.0,4.5,240.4772,242.5757,mfcc_regression/Ses02M_script03_2_F040.npy
1805,1805,1805,1805,1805,1805,1805,2402,Ses02M_script03_2_F041,Session2,ang,1.0,5.0,5.0,242.5938,254.0263,mfcc_regression/Ses02M_script03_2_F041.npy
1806,1806,1806,1806,1806,1806,1806,2403,Ses02M_script03_2_F042,Session2,ang,1.0,4.5,4.5,254.0651,257.9526,mfcc_regression/Ses02M_script03_2_F042.npy
1807,1807,1807,1807,1807,1807,1807,2404,Ses02M_script03_2_M000,Session2,neu,3.0,3.0,4.0,3.3467,7.2362,mfcc_regression/Ses02M_script03_2_M000.npy
1808,1808,1808,1808,1808,1808,1808,2405,Ses02M_script03_2_M001,Session2,ang,2.5,3.0,3.5,8.0684,11.7227,mfcc_regression/Ses02M_script03_2_M001.npy
1809,1809,1809,1809,1809,1809,1809,2406,Ses02M_script03_2_M003,Session2,ang,2.5,2.5,4.5,21.6905,25.8152,mfcc_regression/Ses02M_script03_2_M003.npy
1810,1810,1810,1810,1810,1810,1810,2407,Ses02M_script03_2_M005,Session2,ang,2.5,3.0,3.5,33.4132,36.0725,mfcc_regression/Ses02M_script03_2_M005.npy
1811,1811,1811,1811,1811,1811,1811,2408,Ses02M_script03_2_M007,Session2,ang,2.5,3.0,4.5,39.4011,41.4815,mfcc_regression/Ses02M_script03_2_M007.npy
1812,1812,1812,1812,1812,1812,1812,2409,Ses02M_script03_2_M010,Session2,neu,3.0,3.0,2.5,55.2122,57.5821,mfcc_regression/Ses02M_script03_2_M010.npy
1813,1813,1813,1813,1813,1813,1813,2410,Ses02M_script03_2_M011,Session2,neu,3.0,3.0,3.5,61.3268,65.5419,mfcc_regression/Ses02M_script03_2_M011.npy
1814,1814,1814,1814,1814,1814,1814,2411,Ses02M_script03_2_M012,Session2,neu,2.5,3.0,4.0,68.563,75.2204,mfcc_regression/Ses02M_script03_2_M012.npy
1815,1815,1815,1815,1815,1815,1815,2413,Ses02M_script03_2_M016,Session2,neu,3.0,3.0,3.0,88.2093,91.14,mfcc_regression/Ses02M_script03_2_M016.npy
1816,1816,1816,1816,1816,1816,1816,2414,Ses02M_script03_2_M018,Session2,neu,3.5,3.0,3.5,102.338,105.6305,mfcc_regression/Ses02M_script03_2_M018.npy
1817,1817,1817,1817,1817,1817,1817,2418,Ses02M_script03_2_M024,Session2,neu,2.5,3.5,3.5,129.4014,133.6165,mfcc_regression/Ses02M_script03_2_M024.npy
1818,1818,1818,1818,1818,1818,1818,2419,Ses02M_script03_2_M026,Session2,ang,2.5,3.5,4.0,140.111,143.1502,mfcc_regression/Ses02M_script03_2_M026.npy
1819,1819,1819,1819,1819,1819,1819,2420,Ses02M_script03_2_M027,Session2,ang,2.5,3.5,4.0,143.1864,147.0035,mfcc_regression/Ses02M_script03_2_M027.npy
1820,1820,1820,1820,1820,1820,1820,2421,Ses02M_script03_2_M031,Session2,ang,3.0,3.5,4.0,174.0307,178.7343,mfcc_regression/Ses02M_script03_2_M031.npy
1821,1821,1821,1821,1821,1821,1821,2422,Ses02M_script03_2_M032,Session2,neu,3.5,3.0,3.5,180.9956,183.6368,mfcc_regression/Ses02M_script03_2_M032.npy
1822,1822,1822,1822,1822,1822,1822,2423,Ses02M_script03_2_M033,Session2,neu,3.0,2.5,3.0,185.5182,187.6529,mfcc_regression/Ses02M_script03_2_M033.npy
1823,1823,1823,1823,1823,1823,1823,2425,Ses02M_script03_2_M039,Session2,ang,2.0,4.0,4.0,215.3314,217.0862,mfcc_regression/Ses02M_script03_2_M039.npy
1824,1824,1824,1824,1824,1824,1824,2426,Ses02M_script03_2_M040,Session2,ang,2.0,3.5,4.0,217.1224,219.7817,mfcc_regression/Ses02M_script03_2_M040.npy
1825,1825,1825,1825,1825,1825,1825,2427,Ses02M_script03_2_M041,Session2,ang,2.5,3.5,3.0,223.2008,225.6611,mfcc_regression/Ses02M_script03_2_M041.npy
1826,1826,1826,1826,1826,1826,1826,2428,Ses02M_script03_2_M042,Session2,ang,1.5,4.0,4.5,230.2018,236.6782,mfcc_regression/Ses02M_script03_2_M042.npy
1827,1827,1827,1827,1827,1827,1827,2429,Ses02M_script03_2_M043,Session2,ang,2.0,2.5,4.0,239.3375,241.4722,mfcc_regression/Ses02M_script03_2_M043.npy
1828,1828,1828,1828,1828,1828,1828,2430,Ses02M_script03_2_M044,Session2,ang,1.5,2.5,4.0,241.6531,243.4983,mfcc_regression/Ses02M_script03_2_M044.npy
1829,1829,1829,1829,1829,1829,1829,2431,Ses02M_script03_2_M045,Session2,ang,2.0,3.5,3.5,243.8601,245.3797,mfcc_regression/Ses02M_script03_2_M045.npy
1830,1830,1830,1830,1830,1830,1830,2432,Ses02M_script03_2_M046,Session2,ang,2.5,3.5,4.0,245.4159,246.5737,mfcc_regression/Ses02M_script03_2_M046.npy
1831,1831,1831,1831,1831,1831,1831,2433,Ses02M_script03_2_M047,Session2,ang,1.5,4.5,5.0,248.1838,257.9346,mfcc_regression/Ses02M_script03_2_M047.npy
1832,1832,1832,1832,1832,1832,1832,2434,Ses02M_impro01_F000,Session2,neu,4.0,3.0,3.0,5.32,7.358,mfcc_regression/Ses02M_impro01_F000.npy
1833,1833,1833,1833,1833,1833,1833,2435,Ses02M_impro01_F001,Session2,neu,3.5,2.5,2.5,10.371,11.6114,mfcc_regression/Ses02M_impro01_F001.npy
1834,1834,1834,1834,1834,1834,1834,2436,Ses02M_impro01_F002,Session2,neu,3.0,3.0,3.0,11.6114,14.6855,mfcc_regression/Ses02M_impro01_F002.npy
1835,1835,1835,1835,1835,1835,1835,2437,Ses02M_impro01_F003,Session2,neu,3.0,3.0,3.0,17.819,24.7376,mfcc_regression/Ses02M_impro01_F003.npy
1836,1836,1836,1836,1836,1836,1836,2438,Ses02M_impro01_F004,Session2,neu,3.0,3.0,3.0,27.98,29.622,mfcc_regression/Ses02M_impro01_F004.npy
1837,1837,1837,1837,1837,1837,1837,2439,Ses02M_impro01_F005,Session2,neu,3.0,3.5,3.0,30.0939,36.9427,mfcc_regression/Ses02M_impro01_F005.npy
1838,1838,1838,1838,1838,1838,1838,2440,Ses02M_impro01_F006,Session2,neu,2.5,3.0,2.5,38.8667,44.0823,mfcc_regression/Ses02M_impro01_F006.npy
1839,1839,1839,1839,1839,1839,1839,2449,Ses02M_impro01_F015,Session2,neu,2.5,2.5,3.0,98.7147,100.1295,mfcc_regression/Ses02M_impro01_F015.npy
1840,1840,1840,1840,1840,1840,1840,2450,Ses02M_impro01_F016,Session2,neu,2.5,2.0,2.5,104.7414,106.0901,mfcc_regression/Ses02M_impro01_F016.npy
1841,1841,1841,1841,1841,1841,1841,2460,Ses02M_impro01_M001,Session2,neu,3.5,3.0,2.5,7.34,10.0,mfcc_regression/Ses02M_impro01_M001.npy
1842,1842,1842,1842,1842,1842,1842,2461,Ses02M_impro01_M002,Session2,neu,3.0,3.5,2.5,10.01,12.2924,mfcc_regression/Ses02M_impro01_M002.npy
1843,1843,1843,1843,1843,1843,1843,2462,Ses02M_impro01_M003,Session2,neu,3.5,3.0,2.5,14.3252,17.6205,mfcc_regression/Ses02M_impro01_M003.npy
1844,1844,1844,1844,1844,1844,1844,2463,Ses02M_impro01_M004,Session2,neu,3.0,3.5,3.0,24.5138,28.15,mfcc_regression/Ses02M_impro01_M004.npy
1845,1845,1845,1845,1845,1845,1845,2464,Ses02M_impro01_M005,Session2,neu,2.5,3.5,2.5,28.23,31.2973,mfcc_regression/Ses02M_impro01_M005.npy
1846,1846,1846,1846,1846,1846,1846,2466,Ses02M_impro01_M007,Session2,ang,1.5,4.0,4.0,44.2341,52.43,mfcc_regression/Ses02M_impro01_M007.npy
1847,1847,1847,1847,1847,1847,1847,2467,Ses02M_impro01_M008,Session2,ang,2.0,3.5,3.5,52.44,54.53,mfcc_regression/Ses02M_impro01_M008.npy
1848,1848,1848,1848,1848,1848,1848,2468,Ses02M_impro01_M009,Session2,ang,1.5,4.5,4.0,57.3791,64.1421,mfcc_regression/Ses02M_impro01_M009.npy
1849,1849,1849,1849,1849,1849,1849,2469,Ses02M_impro01_M010,Session2,ang,2.0,4.0,3.5,66.9831,73.6261,mfcc_regression/Ses02M_impro01_M010.npy
1850,1850,1850,1850,1850,1850,1850,2470,Ses02M_impro01_M011,Session2,ang,2.5,4.0,3.5,74.2423,76.2871,mfcc_regression/Ses02M_impro01_M011.npy
1851,1851,1851,1851,1851,1851,1851,2476,Ses02M_impro01_M018,Session2,ang,2.0,4.5,4.0,119.1904,126.0898,mfcc_regression/Ses02M_impro01_M018.npy
1852,1852,1852,1852,1852,1852,1852,2477,Ses02M_impro01_M019,Session2,ang,2.5,4.5,4.0,129.4304,137.7264,mfcc_regression/Ses02M_impro01_M019.npy
1853,1853,1853,1853,1853,1853,1853,2481,Ses02M_impro03_F000,Session2,hap,4.5,3.5,3.5,5.2402,9.0515,mfcc_regression/Ses02M_impro03_F000.npy
1854,1854,1854,1854,1854,1854,1854,2482,Ses02M_impro03_F001,Session2,hap,4.0,3.5,3.5,12.123,14.0146,mfcc_regression/Ses02M_impro03_F001.npy
1855,1855,1855,1855,1855,1855,1855,2483,Ses02M_impro03_F003,Session2,hap,4.5,4.0,4.0,23.2289,25.5477,mfcc_regression/Ses02M_impro03_F003.npy
1856,1856,1856,1856,1856,1856,1856,2484,Ses02M_impro03_F004,Session2,hap,4.0,3.5,3.5,26.9512,28.2937,mfcc_regression/Ses02M_impro03_F004.npy
1857,1857,1857,1857,1857,1857,1857,2485,Ses02M_impro03_F005,Session2,hap,4.5,4.0,4.0,31.1617,32.911,mfcc_regression/Ses02M_impro03_F005.npy
1858,1858,1858,1858,1858,1858,1858,2486,Ses02M_impro03_F007,Session2,hap,4.0,3.5,3.5,40.5591,44.4238,mfcc_regression/Ses02M_impro03_F007.npy
1859,1859,1859,1859,1859,1859,1859,2487,Ses02M_impro03_F008,Session2,hap,5.0,4.5,4.0,48.8635,53.0889,mfcc_regression/Ses02M_impro03_F008.npy
1860,1860,1860,1860,1860,1860,1860,2488,Ses02M_impro03_F011,Session2,hap,5.0,4.5,4.0,74.955,77.0704,mfcc_regression/Ses02M_impro03_F011.npy
1861,1861,1861,1861,1861,1861,1861,2489,Ses02M_impro03_F012,Session2,hap,4.5,4.5,3.5,77.0907,80.57,mfcc_regression/Ses02M_impro03_F012.npy
1862,1862,1862,1862,1862,1862,1862,2490,Ses02M_impro03_F013,Session2,hap,5.0,4.0,4.5,85.3339,94.6853,mfcc_regression/Ses02M_impro03_F013.npy
1863,1863,1863,1863,1863,1863,1863,2491,Ses02M_impro03_F014,Session2,hap,4.0,3.0,3.0,95.4379,96.8617,mfcc_regression/Ses02M_impro03_F014.npy
1864,1864,1864,1864,1864,1864,1864,2492,Ses02M_impro03_F015,Session2,hap,4.5,4.0,4.0,99.6891,103.4785,mfcc_regression/Ses02M_impro03_F015.npy
1865,1865,1865,1865,1865,1865,1865,2493,Ses02M_impro03_F016,Session2,hap,3.5,3.5,3.5,104.4488,106.5845,mfcc_regression/Ses02M_impro03_F016.npy
1866,1866,1866,1866,1866,1866,1866,2494,Ses02M_impro03_F017,Session2,hap,4.5,3.0,4.0,107.2558,109.6966,mfcc_regression/Ses02M_impro03_F017.npy
1867,1867,1867,1867,1867,1867,1867,2495,Ses02M_impro03_F018,Session2,hap,4.0,3.0,3.0,113.3783,115.3716,mfcc_regression/Ses02M_impro03_F018.npy
1868,1868,1868,1868,1868,1868,1868,2496,Ses02M_impro03_F020,Session2,hap,4.0,3.5,3.5,135.37,137.95,mfcc_regression/Ses02M_impro03_F020.npy
1869,1869,1869,1869,1869,1869,1869,2497,Ses02M_impro03_F023,Session2,hap,4.0,3.0,4.0,152.6886,157.9201,mfcc_regression/Ses02M_impro03_F023.npy
1870,1870,1870,1870,1870,1870,1870,2498,Ses02M_impro03_F024,Session2,hap,4.5,4.5,4.5,158.8655,164.7588,mfcc_regression/Ses02M_impro03_F024.npy
1871,1871,1871,1871,1871,1871,1871,2499,Ses02M_impro03_F028,Session2,hap,4.5,3.5,3.5,186.1365,191.4453,mfcc_regression/Ses02M_impro03_F028.npy
1872,1872,1872,1872,1872,1872,1872,2500,Ses02M_impro03_M000,Session2,hap,4.0,4.0,3.5,3.1431,5.553,mfcc_regression/Ses02M_impro03_M000.npy
1873,1873,1873,1873,1873,1873,1873,2501,Ses02M_impro03_M001,Session2,hap,4.5,4.0,4.0,9.1156,12.3065,mfcc_regression/Ses02M_impro03_M001.npy
1874,1874,1874,1874,1874,1874,1874,2502,Ses02M_impro03_M005,Session2,hap,4.5,4.5,4.0,28.2293,31.5075,mfcc_regression/Ses02M_impro03_M005.npy
1875,1875,1875,1875,1875,1875,1875,2503,Ses02M_impro03_M008,Session2,hap,4.0,4.0,3.5,53.04,58.33,mfcc_regression/Ses02M_impro03_M008.npy
1876,1876,1876,1876,1876,1876,1876,2504,Ses02M_impro03_M009,Session2,hap,4.0,4.0,4.0,58.3367,64.1134,mfcc_regression/Ses02M_impro03_M009.npy
1877,1877,1877,1877,1877,1877,1877,2505,Ses02M_impro03_M010,Session2,hap,4.0,3.5,3.5,65.1724,72.73,mfcc_regression/Ses02M_impro03_M010.npy
1878,1878,1878,1878,1878,1878,1878,2506,Ses02M_impro03_M011,Session2,hap,4.0,3.5,4.0,72.74,76.14,mfcc_regression/Ses02M_impro03_M011.npy
1879,1879,1879,1879,1879,1879,1879,2507,Ses02M_impro03_M012,Session2,hap,4.5,2.5,3.0,76.8059,77.7009,mfcc_regression/Ses02M_impro03_M012.npy
1880,1880,1880,1880,1880,1880,1880,2508,Ses02M_impro03_M014,Session2,hap,4.0,2.5,2.5,86.83,88.3,mfcc_regression/Ses02M_impro03_M014.npy
1881,1881,1881,1881,1881,1881,1881,2509,Ses02M_impro03_M015,Session2,hap,4.0,3.5,3.5,88.46,90.1494,mfcc_regression/Ses02M_impro03_M015.npy
1882,1882,1882,1882,1882,1882,1882,2510,Ses02M_impro03_M016,Session2,hap,4.0,3.5,3.5,94.4412,95.804,mfcc_regression/Ses02M_impro03_M016.npy
1883,1883,1883,1883,1883,1883,1883,2511,Ses02M_impro03_M017,Session2,hap,4.0,3.0,3.5,96.6583,100.279,mfcc_regression/Ses02M_impro03_M017.npy
1884,1884,1884,1884,1884,1884,1884,2512,Ses02M_impro03_M018,Session2,hap,4.5,3.0,3.5,103.33,104.9776,mfcc_regression/Ses02M_impro03_M018.npy
1885,1885,1885,1885,1885,1885,1885,2513,Ses02M_impro03_M019,Session2,hap,5.0,3.5,3.5,105.9947,107.4795,mfcc_regression/Ses02M_impro03_M019.npy
1886,1886,1886,1886,1886,1886,1886,2514,Ses02M_impro03_M020,Session2,hap,4.0,4.5,4.0,109.5372,114.5874,mfcc_regression/Ses02M_impro03_M020.npy
1887,1887,1887,1887,1887,1887,1887,2515,Ses02M_impro03_M021,Session2,hap,4.0,4.0,4.0,115.1625,119.6025,mfcc_regression/Ses02M_impro03_M021.npy
1888,1888,1888,1888,1888,1888,1888,2516,Ses02M_impro03_M024,Session2,hap,3.5,3.5,4.0,143.6282,150.2993,mfcc_regression/Ses02M_impro03_M024.npy
1889,1889,1889,1889,1889,1889,1889,2517,Ses02M_impro03_M026,Session2,hap,4.5,3.5,4.0,157.619,158.9208,mfcc_regression/Ses02M_impro03_M026.npy
1890,1890,1890,1890,1890,1890,1890,2518,Ses02M_impro03_M027,Session2,hap,4.0,3.5,4.0,164.7903,172.9558,mfcc_regression/Ses02M_impro03_M027.npy
1891,1891,1891,1891,1891,1891,1891,2519,Ses02M_impro03_M028,Session2,hap,3.5,3.0,3.5,174.7051,176.434,mfcc_regression/Ses02M_impro03_M028.npy
1892,1892,1892,1892,1892,1892,1892,2520,Ses02M_impro03_M030,Session2,hap,4.0,3.0,3.5,185.2618,189.2079,mfcc_regression/Ses02M_impro03_M030.npy
1893,1893,1893,1893,1893,1893,1893,2521,Ses02M_impro03_M031,Session2,hap,4.0,3.0,3.0,190.9368,191.8928,mfcc_regression/Ses02M_impro03_M031.npy
1894,1894,1894,1894,1894,1894,1894,2522,Ses02F_impro08_F000,Session2,neu,3.5,3.0,3.5,5.072,9.3683,mfcc_regression/Ses02F_impro08_F000.npy
1895,1895,1895,1895,1895,1895,1895,2523,Ses02F_impro08_F001,Session2,neu,4.0,2.5,3.5,17.0726,18.7868,mfcc_regression/Ses02F_impro08_F001.npy
1896,1896,1896,1896,1896,1896,1896,2524,Ses02F_impro08_F002,Session2,neu,4.0,3.0,4.0,20.8328,25.5744,mfcc_regression/Ses02F_impro08_F002.npy
1897,1897,1897,1897,1897,1897,1897,2525,Ses02F_impro08_F003,Session2,neu,4.0,2.5,3.0,26.0444,29.5192,mfcc_regression/Ses02F_impro08_F003.npy
1898,1898,1898,1898,1898,1898,1898,2526,Ses02F_impro08_F004,Session2,neu,3.5,3.0,4.0,34.4217,41.707,mfcc_regression/Ses02F_impro08_F004.npy
